Date,Open,High,Low,Close,Volume
2021-09-20 00:00:00-04:00,135.79351659818047,136.3847272540793,132.79334030701713,134.97288513183594,15819900
2021-09-21 00:00:00-04:00,135.4758504940612,136.37590877203897,134.63756712564353,134.9905242919922,8999900
2021-09-22 00:00:00-04:00,136.94945909495695,138.75839475605022,136.8612265410329,137.5759735107422,11236200
2021-09-23 00:00:00-04:00,139.42019647277522,142.6939297953238,139.1290007758004,142.2262420654297,12336100
2021-09-24 00:00:00-04:00,142.45565091539157,144.35281875084775,141.90856341137987,143.86749267578125,10102400
2021-09-27 00:00:00-04:00,145.5970318922224,147.71480151578345,145.25289399178246,147.3441925048828,13220900
2021-09-28 00:00:00-04:00,147.97954281239566,149.39139836399926,146.17943977533085,146.550048828125,13387900
2021-09-29 00:00:00-04:00,146.66478280628706,147.2736319500807,145.63235540524306,146.4353485107422,7777100
2021-09-30 00:00:00-04:00,147.29126988350671,147.35304479243578,143.64692726136718,144.44110107421875,13161200
2021-10-01 00:00:00-04:00,144.71465654441621,148.50900693938615,144.36169935326012,147.47659301757812,11285000
2021-10-04 00:00:00-04:00,147.33540092187218,150.39735227429443,146.2412121146315,147.3177490234375,14120000
2021-10-05 00:00:00-04:00,148.43628358822832,151.03730748793987,147.9569052119613,149.72348022460938,12292900
2021-10-06 00:00:00-04:00,149.12866049786382,150.11403402462565,147.36208603584308,150.0430145263672,8692600
2021-10-07 00:00:00-04:00,151.97829376443244,152.25348594238827,150.50466918086212,150.992919921875,10195400
2021-10-08 00:00:00-04:00,150.93078012107802,152.1025683058946,150.2916180036915,151.1083221435547,8190100
2021-10-11 00:00:00-04:00,151.6232009399624,152.0581768558747,147.77048358011973,147.93026733398438,12154700
2021-10-12 00:00:00-04:00,147.14018749412315,147.97464984992072,146.2702221541923,146.79397583007812,13032600
2021-10-13 00:00:00-04:00,145.64882579858283,146.83837223897822,142.56842364856442,142.9235076904297,22753500
2021-10-14 00:00:00-04:00,143.5892796203178,145.59552990274406,142.0890247015042,145.1161651611328,15176800
2021-10-15 00:00:00-04:00,146.78511380271135,148.4007638334521,145.71096220524572,147.9036407470703,14267400
2021-10-18 00:00:00-04:00,147.78820990650408,149.67906536542753,147.28221453665418,147.85035705566406,12672900
2021-10-19 00:00:00-04:00,148.60492144060018,149.71457591236566,147.87699515082716,149.64356994628906,8053900
2021-10-20 00:00:00-04:00,149.4038794991268,151.68532202969575,148.65819495147218,151.65869140625,8185600
2021-10-21 00:00:00-04:00,151.58768893451537,152.09369792803645,149.74122207639823,150.4691619873047,8415200
2021-10-22 00:00:00-04:00,150.93964771015538,152.76835622047847,150.64669728681417,152.4931640625,8817900
2021-10-25 00:00:00-04:00,153.3187877804457,153.5407187367024,151.3391538978106,151.7475128173828,10159200
2021-10-26 00:00:00-04:00,151.8007387248317,153.12345179247123,151.39237990036722,152.15582275390625,8015100
2021-10-27 00:00:00-04:00,151.1971160983183,151.53444191342504,148.551689561808,148.98667907714844,9847000
2021-10-28 00:00:00-04:00,149.40388131307253,151.36574284052512,149.10205854663167,151.2325897216797,7212900
2021-10-29 00:00:00-04:00,151.96051081319317,152.90150915464721,150.37149161847853,150.8153533935547,8140100
2021-11-01 00:00:00-04:00,152.72399679586806,152.98144428374235,150.03419476192366,150.73550415039062,7435500
2021-11-02 00:00:00-04:00,150.73551837061325,152.41331597131153,149.95431701728359,151.33029174804688,7173800
2021-11-03 00:00:00-04:00,151.028445582121,151.91616933012273,150.15846655625495,151.38352966308594,8402700
2021-11-04 00:00:00-04:00,150.91304847297408,151.09059052676537,147.79714276032698,149.39503479003906,9574200
2021-11-05 00:00:00-04:00,149.9365180294975,150.9929113329834,148.61381846932426,149.1819610595703,7975600
2021-11-08 00:00:00-05:00,150.06966462846458,151.72970328582724,149.79447250297517,150.0785369873047,6413700
2021-11-09 00:00:00-05:00,148.56057654512898,149.5548228210101,147.89478372561797,148.94229125976562,7990300
2021-11-10 00:00:00-05:00,148.64930529722292,149.98089061827108,148.32972427834792,148.8002166748047,6999200
2021-11-11 00:00:00-05:00,148.71145944627725,149.74120851503892,148.1610616100084,148.79135131835938,5815300
2021-11-12 00:00:00-05:00,148.8268602787252,148.90676569960334,147.11356018475198,148.1255645751953,8113400
2021-11-15 00:00:00-05:00,148.43629676330428,148.95116462708512,147.36214504717802,147.85926818847656,6492500
2021-11-16 00:00:00-05:00,148.30310324910553,148.31198915432927,146.58091728851684,146.79397583007812,9706100
2021-11-17 00:00:00-05:00,146.66082661144287,146.97152175403755,145.04516310583514,146.00390625,9909600
2021-11-18 00:00:00-05:00,145.93287825117406,146.34123705656822,144.30834248012798,144.7433319091797,8122500
2021-11-19 00:00:00-05:00,143.189817325069,143.90887126341005,141.5475232705074,142.85247802734375,12193600
2021-11-22 00:00:00-05:00,145.7287302269754,147.34438036587372,144.6900950922002,145.89739990234375,14549900
2021-11-23 00:00:00-05:00,146.91825317693468,149.6346851771418,146.80284477640728,149.38612365722656,12354400
2021-11-24 00:00:00-05:00,149.54592562787454,150.41589097481364,147.75272013898643,148.21434020996094,9629800
2021-11-26 00:00:00-05:00,143.93551239964296,144.38824658577076,140.98827691858202,143.74908447265625,13619300
2021-11-29 00:00:00-05:00,144.97418334335717,146.27913851861342,141.87603569980413,143.12771606445312,12104400
2021-11-30 00:00:00-05:00,141.2900970315363,142.5950518589473,140.51776825790085,140.9971466064453,18922600
2021-12-01 00:00:00-05:00,142.9235103545511,144.93864687094828,140.0827973299137,140.16268920898438,12253400
2021-12-02 00:00:00-05:00,141.88487656937767,144.9208899117364,140.97052226797672,143.1099395751953,12969900
2021-12-03 00:00:00-05:00,143.3673910535043,143.66034152756737,139.54130371342652,140.51779174804688,12681800
2021-12-06 00:00:00-05:00,142.93236757846455,144.35273071316283,141.55640687710985,142.1778106689453,11186500
2021-12-07 00:00:00-05:00,143.70474436358063,145.045202530433,143.06558209374063,144.31727600097656,9851600
2021-12-08 00:00:00-05:00,144.39711965989687,144.93863158134326,142.18668308633636,142.6660614013672,11705700
2021-12-09 00:00:00-05:00,141.72505488326885,142.86133990789585,140.83733136117988,142.44412231445312,11189600
2021-12-10 00:00:00-05:00,143.20757721722893,143.54490297320115,141.26346037186278,141.87599182128906,10405400
2021-12-13 00:00:00-05:00,141.5919053630412,141.84933923091603,139.62115801039147,140.18930053710938,12069000
2021-12-14 00:00:00-05:00,139.772075587176,142.82584688333145,139.63892246781506,141.26345825195312,12563600
2021-12-15 00:00:00-05:00,141.90261702457528,141.90261702457528,139.68330811612452,140.20706176757812,14014200
2021-12-16 00:00:00-05:00,142.38202200438985,143.65147410228406,140.88176659123778,142.3997802734375,19542800
2021-12-17 00:00:00-05:00,141.43212968030053,141.48539092871525,137.75694099263876,139.1595458984375,28082000
2021-12-20 00:00:00-05:00,137.1621844316911,137.3308541025031,134.7919637708849,136.65618896484375,15148000
2021-12-21 00:00:00-05:00,137.96114320539073,139.53240439857666,137.67706512004878,138.56478881835938,11291300
2021-12-22 00:00:00-05:00,138.26295796938717,139.42587377923533,137.81022378599536,139.10629272460938,7273000
2021-12-23 00:00:00-05:00,139.91410219974924,141.25455981622252,139.559018215895,139.6033935546875,8055200
2021-12-27 00:00:00-05:00,139.9052511960677,140.4378772531484,138.78671073958142,140.40237426757812,6188100
2021-12-28 00:00:00-05:00,140.43789060459122,142.16894915945403,140.33136809216552,140.8284912109375,6342300
2021-12-29 00:00:00-05:00,141.01490899512024,141.70733236718596,140.39349159583065,140.75746154785156,6398900
2021-12-30 00:00:00-05:00,141.2457327244573,142.24886494143172,140.58881224365075,140.68646240234375,6948200
2021-12-31 00:00:00-05:00,140.6597938907987,141.40547842240093,140.2248180201573,140.57102966308594,5805900
2022-01-03 00:00:00-05:00,141.91148332152002,144.37935363864605,141.60077466937534,143.54489135742188,13120900
2022-01-04 00:00:00-05:00,145.86188767412355,149.65247189183447,145.79086814841963,148.98667907714844,20195800
2022-01-05 00:00:00-05:00,149.87078709434957,150.35302529770058,146.2182234519516,146.26287841796875,17539400
2022-01-06 00:00:00-05:00,149.05808874508742,149.46888166120178,146.3432253244855,147.81675720214844,14047500
2022-01-07 00:00:00-05:00,147.95071528960912,149.6117789932496,147.40595747210386,149.28135681152344,13913300
2022-01-10 00:00:00-05:00,150.98711453353607,151.20143659797546,147.82572781521154,149.42428588867188,12922500
2022-01-11 00:00:00-05:00,150.2637150155545,150.49591538758978,148.52228035920214,149.57608032226562,11854100
2022-01-12 00:00:00-05:00,150.44234896632423,151.45148043118525,149.299238964396,150.4244842529297,12568000
2022-01-13 00:00:00-05:00,150.33515869106003,151.6479356400798,149.9332912555357,150.23692321777344,13623400
2022-01-14 00:00:00-05:00,143.56590333538898,143.80702929088048,140.11874923339806,141.00286865234375,40158400
2022-01-18 00:00:00-05:00,139.1185396382745,139.1185396382745,134.43897924786577,135.09091186523438,32324800
2022-01-19 00:00:00-05:00,135.3587955658784,135.948194728272,132.6617966797485,133.0011444091797,22380000
2022-01-20 00:00:00-05:00,133.05475566739287,134.50148394816767,131.5990882170737,131.86700439453125,14860800
2022-01-21 00:00:00-05:00,131.72407828048975,131.73300382083437,128.8395480427948,129.5629119873047,20705400
2022-01-24 00:00:00-05:00,127.06244040247945,129.92018165221654,124.6422961045713,129.44686889648438,28471400
2022-01-25 00:00:00-05:00,128.28590573944658,131.14366057271243,125.73179655529506,130.85787963867188,18915900
2022-01-26 00:00:00-05:00,132.813636019071,134.46577450245326,130.34883704894756,132.0991973876953,20709100
2022-01-27 00:00:00-05:00,133.43875583246762,134.29608485842846,128.71455471405014,129.76834106445312,17536800
2022-01-28 00:00:00-05:00,128.7681091142028,131.06322675828747,126.96415512180928,130.9292755126953,14117000
2022-01-31 00:00:00-05:00,130.06303303761217,132.87611846705255,129.1967785653274,132.70645141601562,13985700
2022-02-01 00:00:00-05:00,132.7868362494526,135.26949975485968,132.4385493152921,134.9837188720703,14584900
2022-02-02 00:00:00-05:00,134.4032401062111,134.79618199179012,132.23314782010237,133.90313720703125,12441100
2022-02-03 00:00:00-05:00,133.95670669969624,135.43022502268056,132.42959424753613,132.79574584960938,12474900
2022-02-04 00:00:00-05:00,133.15297746399662,137.0823689070362,132.85827106175142,136.24290466308594,16654400
