Date,Open,High,Low,Close,Volume
2021-09-20 00:00:00-04:00,284.3959685720782,286.68973080217256,277.860228217035,282.4477233886719,38278700
2021-09-21 00:00:00-04:00,283.78181431814966,285.5573159726547,282.2270605228024,282.9276428222656,22364100
2021-09-22 00:00:00-04:00,284.7799171748866,288.12935637243464,282.64932121103874,286.5553894042969,26626300
2021-09-23 00:00:00-04:00,286.81448200996863,288.781911071233,285.5476350659735,287.4958801269531,18604600
2021-09-24 00:00:00-04:00,286.2193914606386,287.726140579273,284.97172879750883,287.2942810058594,14999000
2021-09-27 00:00:00-04:00,284.21366203503686,284.53035916304015,281.142522901756,282.322998046875,23571700
2021-09-28 00:00:00-04:00,278.12892262453175,279.0694657966121,271.36285777992146,272.1018371582031,43186200
2021-09-29 00:00:00-04:00,273.61823631743374,275.22096437346653,271.6124099419833,272.5625305175781,26353700
2021-09-30 00:00:00-04:00,274.20362889854306,276.2382457189751,270.27834846883263,270.5662841796875,32343600
2021-10-01 00:00:00-04:00,270.7582763645691,278.301748595393,269.96171554788884,277.4571838378906,30086300
2021-10-04 00:00:00-04:00,275.8256432027342,276.1615536435043,268.9635982922401,271.7084045410156,31350700
2021-10-05 00:00:00-04:00,272.61052278816857,278.7047968877301,272.61052278816857,277.130859375,24993000
2021-10-06 00:00:00-04:00,274.270845855537,281.80471044780717,274.0117300480355,281.3056335449219,28002600
2021-10-07 00:00:00-04:00,283.2922830435044,284.6935059183277,282.08304662293614,282.9755859375,20430500
2021-10-08 00:00:00-04:00,284.2904075857707,284.6935059183277,281.92948674808355,282.9755859375,17685700
2021-10-11 00:00:00-04:00,281.12334424926865,285.96995558239155,280.96017771512624,282.3805847167969,19298600
2021-10-12 00:00:00-04:00,283.4457590059384,283.5417375603763,280.57618474606346,281.0848388671875,17974100
2021-10-13 00:00:00-04:00,283.0331577701654,285.307706593833,281.67033223174053,284.37677001953125,23416300
2021-10-14 00:00:00-04:00,287.16002147005213,291.0565122938527,285.8355929980948,290.5574645996094,27262900
2021-10-15 00:00:00-04:00,290.16399355489904,292.18903370330804,288.41728256762934,291.95867919921875,25384800
2021-10-18 00:00:00-04:00,291.34439492137415,295.79751392665924,290.4998302940227,294.9145812988281,22729300
2021-10-19 00:00:00-04:00,295.93184346871436,296.8435665984587,294.84734720965776,295.8166809082031,17682100
2021-10-20 00:00:00-04:00,296.75728265313415,297.22756896603414,293.7821220408967,295.02978515625,16537100
2021-10-21 00:00:00-04:00,294.7994554629315,298.49438223529035,294.0220493838015,298.244873046875,16918100
2021-10-22 00:00:00-04:00,297.89928072629334,298.56149475669326,295.40398445260985,296.709228515625,17449300
2021-10-25 00:00:00-04:00,296.90120994069343,296.9396072317386,294.1180067552253,295.72076416015625,17554500
2021-10-26 00:00:00-04:00,298.47520410987,299.8188165343258,296.1718643410095,297.62103271484375,28107300
2021-10-27 00:00:00-04:00,303.2738027325777,312.9670535510442,303.2738027325777,310.1550598144531,52588700
2021-10-28 00:00:00-04:00,311.2682928158976,311.7865536762648,308.4179020167002,311.2875061035156,26297900
2021-10-29 00:00:00-04:00,311.0764222231841,318.62947157711153,310.8556743947785,318.2647705078125,34766000
2021-11-01 00:00:00-04:00,318.01516375454963,318.1399329660543,313.2261348081766,316.1053161621094,27073200
2021-11-02 00:00:00-04:00,317.00752073679007,320.02107850414706,316.71000761817237,319.7139587402344,26487100
2021-11-03 00:00:00-04:00,320.4528800727002,321.4126071943846,317.333766927226,320.5488586425781,21500100
2021-11-04 00:00:00-04:00,319.48363531417436,322.98663410539643,316.2397523503642,322.8906555175781,23992200
2021-11-05 00:00:00-04:00,324.8773141787061,325.14603666479826,320.9520328371746,322.5259704589844,22570100
2021-11-08 00:00:00-05:00,323.7160006633111,324.0519110698877,320.97119469393846,323.4184875488281,20897000
2021-11-09 00:00:00-05:00,323.5335762229284,325.07875202475316,321.0574932867859,322.4203186035156,21307400
2021-11-10 00:00:00-05:00,321.0959739152807,321.1535552109362,316.63324777065986,317.477783203125,25500900
2021-11-11 00:00:00-05:00,317.9096735712425,320.3281758647958,317.19948472941286,319.0421447753906,16849800
2021-11-12 00:00:00-05:00,320.4721079279366,323.6488025020353,320.3473387102782,323.1593322753906,23831000
2021-11-15 00:00:00-05:00,323.9463532471072,324.27265700662844,320.57770113283607,322.5355529785156,16723000
2021-11-16 00:00:00-05:00,322.16120369996304,326.9502621097972,321.998066485535,325.83697509765625,20886800
2021-11-17 00:00:00-05:00,325.8850760747881,329.0098960712893,324.9812796361216,326.0581359863281,19053400
2021-11-18 00:00:00-05:00,325.15435635646554,329.25990808153233,324.1351865907532,328.1253356933594,22463500
2021-11-19 00:00:00-05:00,329.442540350279,331.8077802509148,329.01948549427823,329.8944091796875,21963400
2021-11-22 00:00:00-05:00,331.3464196728383,336.20192866880643,326.47169157116883,326.74090576171875,31031100
2021-11-23 00:00:00-05:00,324.06781451737515,326.37539705653046,320.7122484325142,324.6735534667969,30427600
2021-11-24 00:00:00-05:00,323.32749241749696,325.1350850982955,321.04878247024,324.89471435546875,21661300
2021-11-26 00:00:00-05:00,321.4719515047793,324.9140488540787,315.48189990283305,316.9818115234375,24217200
2021-11-29 00:00:00-05:00,322.0392144330682,325.97167755508315,321.8469060388488,323.66412353515625,28563500
2021-11-30 00:00:00-05:00,322.4045150069706,324.7697551795586,316.31831064916247,317.856689453125,42885600
2021-12-01 00:00:00-05:00,322.22187131790565,326.21202075185647,316.7029671084376,317.3663635253906,33337600
2021-12-02 00:00:00-05:00,317.57784067361735,320.6449739601022,315.1741330410827,316.7990417480469,30766000
2021-12-03 00:00:00-05:00,319.20276398285586,319.8854381080619,305.7804681645628,310.56866455078125,41779300
2021-12-06 00:00:00-05:00,311.472416708919,314.8376070697841,306.9342159628672,313.6261291503906,30032600
2021-12-07 00:00:00-05:00,318.86626463105284,322.8660084465521,317.38557246325246,322.0199279785156,31021900
2021-12-08 00:00:00-05:00,322.3948633464057,322.57754746432244,318.05856561396024,322.0679626464844,24761000
2021-12-09 00:00:00-05:00,321.5295600175577,323.5294319116375,319.3277555505204,320.27001953125,22214200
2021-12-10 00:00:00-05:00,322.0776553641923,329.78874012403924,321.89497120742305,329.3464660644531,38095700
2021-12-13 00:00:00-05:00,327.5581205344927,330.5483488274046,326.01974140047037,326.3274230957031,28899400
2021-12-14 00:00:00-05:00,320.3854016251195,321.75072054562577,311.6262752750999,315.693359375,44438700
