dataset,requested_delta,snapshots,compounding_factor,snapshots_clamped_to_one,clamped_fraction,slope_before,slope_after,slope_change,sign_as_requested
tgbl_enron,0.1,22,7.400249944258173,10,0.45454545454545453,4.0141163184641435,3.635234330886503,-0.37888198757764036,False
tgbl_enron,-0.1,22,0.10941898913151242,0,0.0,4.0141163184641435,-24.529079616036142,-28.543195934500286,True
tgbl_enron,0.25,22,108.42021724855044,12,0.5454545454545454,4.0141163184641435,2.5053642010163744,-1.5087521174477692,False
tgbl_enron,-0.25,22,0.002378408954200495,0,0.0,4.0141163184641435,-221.06945228684347,-225.08356860530762,True
tgbl_enron,0.5,22,4987.885095119476,14,0.6363636363636364,4.0141163184641435,1.61038961038961,-2.4037267080745335,False
tgbl_enron,-0.5,22,4.76837158203125e-07,0,0.0,4.0141163184641435,-165.66685488424613,-169.68097120271028,True
