dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
tgbl_enron,descriptive,22,persistence_bridge_width,Bridge Width,increase,0.1,relative,42,True,,4703,4703,True,0,ok,True,0.10325655281969813,6.0,7.0,1.0,9.68461538461539,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,4703,4703,True,0,ok,True,-0.10246227164416197,6.0,5.0,-1.0,-9.759689922480627,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Centralization,increase,0.1,relative,42,True,,4703,4703,True,0,ok,True,1.0554611218721588,6.0,6.0,0.0,0.0,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Centralization,decrease,-0.1,relative,42,True,,4703,4703,True,0,ok,True,-0.4980827766138277,6.0,6.0,0.0,0.0,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Density,increase,0.1,relative,42,True,,4703,5174,False,0,ok,True,0.10014884116521368,6.0,6.0,0.0,0.0,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Density,decrease,-0.1,relative,42,True,,4703,4233,False,0,ok,True,-0.09993621092919418,6.0,6.0,0.0,0.0,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Bridge Trend,increase,0.1,absolute,42,True,achieved trend moved against the requested direction (clamp saturation),4703,4703,True,0,wrong_direction,False,-0.37888198757764036,6.0,6.0,0.0,0.0,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Bridge Trend,decrease,-0.1,absolute,42,False,insufficient intra-community edges to preserve total edge count,4703,8218,False,10,edge_count_infeasible,False,,,,,,,
tgbl_enron,descriptive,22,persistence_bridge_width,Churn,increase,0.1,relative,42,True,,4703,4703,True,0,ok,True,0.000329668721382986,6.0,6.0,0.0,0.0,achieved,False
tgbl_enron,descriptive,22,persistence_bridge_width,Churn,decrease,-0.1,relative,42,True,,4703,4703,True,0,ok,True,-0.0607283622098753,6.0,6.0,0.0,0.0,achieved,False
