dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
decentraland,descriptive,24,slope_bridge_width,Churn,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.04295393644366411,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Width,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.24998195857689262,65.62565217391305,82.03347826086959,16.407826086956533,65.63604101817454,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Width,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.2499819585768925,65.62565217391305,49.217826086956535,-16.40782608695652,-65.63604101817451,achieved,False
decentraland,descriptive,24,slope_bridge_width,Centralization,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Centralization,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.501005102829751,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Density,increase,0.25,relative,42,True,,31815,39767,False,0,ok,True,0.24994499449944987,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Density,decrease,-0.25,relative,42,True,,31815,23863,False,0,ok,True,-0.24994499449944999,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Trend,increase,0.25,absolute,42,True,achieved trend moved against the requested direction (clamp saturation),31815,31815,True,0,wrong_direction,False,-28.20782608695653,65.62565217391305,37.417826086956524,-28.20782608695653,-1.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient cross-community non-edges to widen the bridge,31815,59189,False,17,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,slope_bridge_width,Churn,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.09038474328764574,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Churn,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.11253156748645564,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Width,increase,0.5,relative,42,True,,31815,31815,True,0,ok,True,0.499963917153785,65.62565217391305,98.44130434782609,32.81565217391304,65.63604101817451,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Width,decrease,-0.5,relative,42,True,,31815,31815,True,0,ok,True,-0.49996391715378513,65.62565217391305,32.81000000000001,-32.815652173913044,-65.63604101817451,achieved,False
decentraland,descriptive,24,slope_bridge_width,Centralization,increase,0.5,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Centralization,decrease,-0.5,relative,42,True,,31815,31815,True,0,ok,True,-0.6525436833152931,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Density,increase,0.5,relative,42,True,,31815,46744,False,0,ok,True,0.4692440672638693,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Density,decrease,-0.5,relative,42,True,,31815,15952,False,0,ok,True,-0.49860128870029863,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Bridge Trend,increase,0.5,absolute,42,False,insufficient intra-community non-edges to preserve total edge count,31815,31711,False,3,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,slope_bridge_width,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,31815,59925,False,18,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,slope_bridge_width,Churn,increase,0.5,relative,42,True,,31815,31815,True,0,ok,True,0.16598011628940706,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,slope_bridge_width,Churn,decrease,-0.5,relative,42,True,,31815,31815,True,0,ok,True,-0.24145932352955046,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Width,increase,0.1,relative,42,True,,31815,31815,True,0,ok,True,0.10002164970772895,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Width,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.10002164970772895,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Centralization,increase,0.1,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Centralization,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.3030771609710839,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Density,increase,0.1,relative,42,True,,31815,34997,False,0,ok,True,0.10001571585729996,0.40424242424242424,0.4446464646464646,0.04040404040404039,0.40397691560482263,achieved,False
decentraland,descriptive,24,persistence_density,Density,decrease,-0.1,relative,42,True,,31815,28634,False,0,ok,True,-0.09998428414270004,0.40424242424242424,0.36383838383838385,-0.04040404040404039,-0.4041039124346257,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Trend,increase,0.1,absolute,42,True,achieved trend moved against the requested direction (clamp saturation),31815,31815,True,0,wrong_direction,False,-15.05086956521739,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Trend,decrease,-0.1,absolute,42,False,insufficient cross-community non-edges to widen the bridge,31815,58869,False,16,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,persistence_density,Churn,increase,0.1,relative,42,True,,31815,31815,True,0,ok,True,0.03817153668927961,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Churn,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.04295393644366411,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Width,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.24998195857689262,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Width,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.2499819585768925,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Centralization,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Centralization,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.501005102829751,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Density,increase,0.25,relative,42,True,,31815,39767,False,0,ok,True,0.24994499449944987,0.40424242424242424,0.5052525252525253,0.10101010101010105,0.4041293213828428,achieved,False
decentraland,descriptive,24,persistence_density,Density,decrease,-0.25,relative,42,True,,31815,23863,False,0,ok,True,-0.24994499449944999,0.40424242424242424,0.30323232323232324,-0.101010101010101,-0.40412932138284235,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Trend,increase,0.25,absolute,42,True,achieved trend moved against the requested direction (clamp saturation),31815,31815,True,0,wrong_direction,False,-28.20782608695653,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient cross-community non-edges to widen the bridge,31815,59189,False,17,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,persistence_density,Churn,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.09038474328764574,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
