dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
email_eu_core,16,trend_bridge_width,Density,increase,0.5,0.4994255074684029,relative,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False,42
email_eu_core,16,trend_bridge_width,Density,decrease,-0.5,-0.3772500957487553,relative,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False,42
email_eu_core,16,trend_bridge_width,Bridge Trend,increase,0.5,5.1161764705882335,absolute,61.02500000000005,36.574999999999996,-24.450000000000053,-4.7789594711124,achieved,False,42
email_eu_core,16,trend_bridge_width,Bridge Trend,decrease,-0.5,-893.8191176470585,absolute,61.02500000000005,-1892.4999999999927,-1953.5249999999928,-2.185593216156045,achieved,False,42
email_eu_core,16,trend_bridge_width,Churn,increase,0.5,0.04884865523414949,relative,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False,42
email_eu_core,16,trend_bridge_width,Churn,decrease,-0.5,-0.09175704863995607,relative,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Width,increase,0.1,0.1005251312828207,relative,-2.62205882352941,-2.8573529411764675,-0.23529411764705754,-2.3406496927128932,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Width,decrease,-0.1,-0.1005251312828207,relative,-2.62205882352941,-2.3867647058823485,0.23529411764706154,2.340649692712933,achieved,False,42
email_eu_core,16,slope_bridge_width,Centralization,increase,0.1,1.5172663118926422,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Centralization,decrease,-0.1,-0.4127429430819066,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Density,increase,0.1,0.09996170049789353,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Density,decrease,-0.1,-0.09919571045576407,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Trend,increase,0.1,4.8205882352941165,absolute,-2.62205882352941,2.1985294117647065,4.8205882352941165,1.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Trend,decrease,-0.1,-21.082352941176467,absolute,-2.62205882352941,-23.704411764705878,-21.082352941176467,-1.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Churn,increase,0.1,0.009182851460503915,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Churn,decrease,-0.1,-0.0691210400150459,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Width,increase,0.25,0.24981245311327832,relative,-2.62205882352941,-3.282352941176469,-0.6602941176470591,-2.643159335806396,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Width,decrease,-0.25,-0.24981245311327832,relative,-2.62205882352941,-1.9617647058823517,0.6602941176470583,2.6431593358063923,achieved,False,42
email_eu_core,16,slope_bridge_width,Centralization,increase,0.25,3.8018857010643208,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Centralization,decrease,-0.25,-0.5987679315131884,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Density,increase,0.25,0.2504787437763309,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Density,decrease,-0.25,-0.2462657985446189,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Trend,increase,0.25,5.745588235294116,absolute,-2.62205882352941,3.123529411764706,5.745588235294116,1.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Trend,decrease,-0.25,-288.60735294117643,absolute,-2.62205882352941,-291.22941176470584,-288.60735294117643,-1.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Churn,increase,0.25,0.025992952480084354,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Churn,decrease,-0.25,-0.0863954403765247,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Width,increase,0.5,0.5003750937734434,relative,-2.62205882352941,-3.9441176470588246,-1.3220588235294146,-2.6421355498721284,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Width,decrease,-0.5,-0.5003750937734434,relative,-2.62205882352941,-1.2999999999999994,1.3220588235294106,2.6421355498721204,achieved,False,42
email_eu_core,16,slope_bridge_width,Centralization,increase,0.5,4.952915316982878,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
