dataset,analysis_mode,transformation,requested_delta,requested_direction,achieved_direction,slope_before,slope_after,slope_change,snapshots,compounding_factor,snapshots_saturated,fraction_saturated,min_bridge_width_before,max_bridge_width_before,min_bridge_width,max_bridge_width,status,valid_for_analysis
sx_mathoverflow,descriptive,Bridge Trend,0.1,1,1,-13.67969924812031,-1.2203007518797029,12.459398496240606,20,6.115909044841464,1,0.05,69,465,1,253,saturated,False
sx_mathoverflow,descriptive,Bridge Trend,-0.1,-1,-1,-13.67969924812031,-79.8323308270677,-66.15263157894738,20,0.13508517176729928,0,0.0,69,465,69,1538,ok,True
sx_mathoverflow,descriptive,Bridge Trend,0.25,1,1,-13.67969924812031,1.6932330827067668,15.372932330827076,20,69.38893903907228,1,0.05,69,465,1,160,saturated,False
sx_mathoverflow,descriptive,Bridge Trend,-0.25,-1,-1,-13.67969924812031,-237.03157894736856,-223.35187969924826,20,0.004228282585245324,0,0.0,69,465,69,3599,ok,True
sx_mathoverflow,descriptive,Bridge Trend,0.5,1,1,-13.67969924812031,1.940601503759399,15.620300751879709,20,2216.8378200531006,2,0.1,69,465,1,111,saturated,False
sx_mathoverflow,descriptive,Bridge Trend,-0.5,-1,-1,-13.67969924812031,-158.87218045112795,-145.19248120300765,20,1.9073486328125e-06,0,0.0,69,465,69,3599,ok,True
