dataset,analysis_mode,transformation,family,claims_edge_count_preservation,snapshots_edge_count_changed,requested_delta,snapshots,snapshots_modified,modified_fraction,last_snapshot_modified,structurally_blocked
tgbl_enron,temporal_evaluation,Bridge Width,structural,True,0,0.1,18,17,0.9444444444444444,True,False
tgbl_enron,temporal_evaluation,Bridge Width,structural,True,0,-0.1,18,17,0.9444444444444444,True,False
tgbl_enron,temporal_evaluation,Bridge Width,structural,True,0,0.25,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Bridge Width,structural,True,0,-0.25,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Bridge Width,structural,True,0,0.5,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Bridge Width,structural,True,0,-0.5,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Centralization,structural,True,0,0.1,18,13,0.7222222222222222,False,True
tgbl_enron,temporal_evaluation,Centralization,structural,True,0,-0.1,18,16,0.8888888888888888,False,True
tgbl_enron,temporal_evaluation,Centralization,structural,True,0,0.25,18,13,0.7222222222222222,False,True
tgbl_enron,temporal_evaluation,Centralization,structural,True,0,-0.25,18,17,0.9444444444444444,True,False
tgbl_enron,temporal_evaluation,Centralization,structural,True,0,0.5,18,13,0.7222222222222222,False,True
tgbl_enron,temporal_evaluation,Centralization,structural,True,0,-0.5,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Density,structural,False,0,0.1,18,16,0.8888888888888888,False,True
tgbl_enron,temporal_evaluation,Density,structural,False,0,-0.1,18,16,0.8888888888888888,False,True
tgbl_enron,temporal_evaluation,Density,structural,False,0,0.25,18,17,0.9444444444444444,True,False
tgbl_enron,temporal_evaluation,Density,structural,False,0,-0.25,18,17,0.9444444444444444,True,False
tgbl_enron,temporal_evaluation,Density,structural,False,0,0.5,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Density,structural,False,0,-0.5,18,18,1.0,True,False
tgbl_enron,temporal_evaluation,Bridge Trend,temporal,True,0,0.1,18,17,0.9444444444444444,False,False
tgbl_enron,temporal_evaluation,Bridge Trend,temporal,True,5,-0.1,18,17,0.9444444444444444,False,False
tgbl_enron,temporal_evaluation,Bridge Trend,temporal,True,0,0.25,18,17,0.9444444444444444,False,False
tgbl_enron,temporal_evaluation,Bridge Trend,temporal,True,11,-0.25,18,17,0.9444444444444444,False,False
tgbl_enron,temporal_evaluation,Bridge Trend,temporal,True,0,0.5,18,17,0.9444444444444444,False,False
tgbl_enron,temporal_evaluation,Bridge Trend,temporal,True,16,-0.5,18,17,0.9444444444444444,False,False
tgbl_enron,temporal_evaluation,Churn,temporal,True,0,0.1,18,0,0.0,False,False
tgbl_enron,temporal_evaluation,Churn,temporal,True,0,-0.1,18,16,0.8888888888888888,False,False
tgbl_enron,temporal_evaluation,Churn,temporal,True,0,0.25,18,0,0.0,False,False
tgbl_enron,temporal_evaluation,Churn,temporal,True,0,-0.25,18,16,0.8888888888888888,False,False
tgbl_enron,temporal_evaluation,Churn,temporal,True,0,0.5,18,1,0.05555555555555555,False,False
tgbl_enron,temporal_evaluation,Churn,temporal,True,0,-0.5,18,16,0.8888888888888888,False,False
