dataset,analysis_mode,transformation,requested_delta,declares_edge_count_preservation,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_checked,snapshots_violating,strict_mode_raises,strict_mode_reason,strict_agrees_with_measurement,transformation_status
tgbl_enron,temporal_evaluation,Bridge Width,0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Width,-0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Width,0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Width,-0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Width,0.5,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Width,-0.5,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Centralization,0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Centralization,-0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Centralization,0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Centralization,-0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Centralization,0.5,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Centralization,-0.5,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Density,0.1,False,True,,710,780,False,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Density,-0.1,False,True,,710,640,False,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Density,0.25,False,True,,710,890,False,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Density,-0.25,False,True,,710,530,False,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Density,0.5,False,True,,710,1063,False,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Density,-0.5,False,True,,710,359,False,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Trend,0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Trend,-0.1,True,False,insufficient intra-community edges to preserve total edge count,710,794,False,18,5,True,insufficient intra-community edges to preserve total edge count,True,edge_count_infeasible
tgbl_enron,temporal_evaluation,Bridge Trend,0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Trend,-0.25,True,False,insufficient cross-community non-edges to widen the bridge,710,1510,False,18,11,True,insufficient cross-community non-edges to widen the bridge,True,edge_count_infeasible
tgbl_enron,temporal_evaluation,Bridge Trend,0.5,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Bridge Trend,-0.5,True,False,insufficient cross-community non-edges to widen the bridge,710,1871,False,18,16,True,insufficient cross-community non-edges to widen the bridge,True,edge_count_infeasible
tgbl_enron,temporal_evaluation,Churn,0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Churn,-0.1,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Churn,0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Churn,-0.25,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Churn,0.5,True,True,,710,710,True,18,0,False,,True,ok
tgbl_enron,temporal_evaluation,Churn,-0.5,True,True,,710,710,True,18,0,False,,True,ok
