dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
decentraland,24,slope_bridge_width,Bridge Trend,increase,0.5,-38.367391304347834,absolute,65.62565217391305,27.258260869565223,-38.367391304347834,-1.0,achieved,False,42
decentraland,24,slope_bridge_width,Bridge Trend,decrease,-0.5,-85.1813043478261,absolute,65.62565217391305,-19.555652173913046,-85.1813043478261,-1.0,achieved,False,42
decentraland,24,slope_bridge_width,Churn,increase,0.5,0.16598011628940706,relative,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False,42
decentraland,24,slope_bridge_width,Churn,decrease,-0.5,-0.24145932352955046,relative,65.62565217391305,65.62565217391305,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Width,increase,0.1,0.10002164970772895,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Width,decrease,-0.1,-0.10002164970772895,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Centralization,increase,0.1,0.02474099273233335,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Centralization,decrease,-0.1,-0.3030771609710839,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Density,increase,0.1,0.10001571585729996,relative,0.40424242424242424,0.4446464646464646,0.04040404040404039,0.40397691560482263,achieved,False,42
decentraland,24,persistence_density,Density,decrease,-0.1,-0.09998428414270004,relative,0.40424242424242424,0.36383838383838385,-0.04040404040404039,-0.4041039124346257,achieved,False,42
decentraland,24,persistence_density,Bridge Trend,increase,0.1,-15.05086956521739,absolute,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Trend,decrease,-0.1,-118.29565217391311,absolute,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Churn,increase,0.1,0.03817153668927961,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Churn,decrease,-0.1,-0.04295393644366411,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Width,increase,0.25,0.24998195857689262,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Width,decrease,-0.25,-0.2499819585768925,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Centralization,increase,0.25,0.02474099273233335,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Centralization,decrease,-0.25,-0.501005102829751,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Density,increase,0.25,0.24994499449944987,relative,0.40424242424242424,0.5052525252525253,0.10101010101010105,0.4041293213828428,achieved,False,42
decentraland,24,persistence_density,Density,decrease,-0.25,-0.24994499449944999,relative,0.40424242424242424,0.30323232323232324,-0.101010101010101,-0.40412932138284235,achieved,False,42
decentraland,24,persistence_density,Bridge Trend,increase,0.25,-28.20782608695653,absolute,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Trend,decrease,-0.25,-98.9926086956522,absolute,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Churn,increase,0.25,0.09038474328764574,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Churn,decrease,-0.25,-0.11253156748645564,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Width,increase,0.5,0.499963917153785,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Bridge Width,decrease,-0.5,-0.49996391715378513,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Centralization,increase,0.5,0.02474099273233335,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Centralization,decrease,-0.5,-0.6525436833152931,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Density,increase,0.5,0.4692440672638693,relative,0.40424242424242424,0.6064646464646465,0.20222222222222225,0.43095317837765423,achieved,False,42
decentraland,24,persistence_density,Density,decrease,-0.5,-0.49860128870029863,relative,0.40424242424242424,0.20202020202020202,-0.20222222222222222,-0.4055790203618483,achieved,False,42
decentraland,24,persistence_density,Bridge Trend,increase,0.5,-38.367391304347834,absolute,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
