dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Density,increase,0.1,relative,42,True,,5020,5524,False,0,ok,True,0.100398406374502,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Density,decrease,-0.1,relative,42,True,,5020,4517,False,0,ok,True,-0.100199203187251,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Trend,increase,0.1,absolute,42,True,,5020,5020,True,0,ok,True,6.748529411764704,-11.099999999999852,2.200000000000074,13.299999999999926,1.9707997385051106,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Trend,decrease,-0.1,absolute,42,True,,5020,5020,True,0,ok,True,-23.044117647058812,-11.099999999999852,-84.34999999999968,-73.24999999999983,-3.1786853860880604,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Churn,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.007726052766743648,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Churn,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.08575862050253596,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Width,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,0.24948665297741274,-11.099999999999852,-13.974999999999739,-2.8749999999998863,-11.523662551439873,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Width,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.24948665297741274,-11.099999999999852,-8.224999999999909,2.874999999999943,11.5236625514401,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Centralization,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,1.6625874125874132,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Centralization,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.7185314685314685,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Density,increase,0.25,relative,42,True,,5020,6274,False,0,ok,True,0.249800796812749,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Density,decrease,-0.25,relative,42,True,,5020,3766,False,0,ok,True,-0.249800796812749,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Trend,increase,0.25,absolute,42,True,,5020,5020,True,0,ok,True,10.142647058823528,-11.099999999999852,3.92500000000004,15.024999999999892,1.4813687110337723,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,19676,False,13,edge_count_infeasible,False,,,,,,,
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Churn,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,0.017643731818771213,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Churn,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.19575408971438296,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Width,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.5,-11.099999999999852,-16.42499999999984,-5.324999999999989,-10.649999999999977,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Width,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.5,-11.099999999999852,-5.774999999999949,5.324999999999903,10.649999999999807,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Centralization,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,1.6861888111888115,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Centralization,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.8732517482517482,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Density,increase,0.5,relative,42,True,,5020,7529,False,0,ok,True,0.499800796812749,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Density,decrease,-0.5,relative,42,True,,5020,2530,False,0,ok,True,-0.4960159362549801,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Trend,increase,0.5,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",5020,5020,True,0,saturated,False,12.129411764705878,-11.099999999999852,3.7500000000000355,14.849999999999888,1.2242967992240454,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,40238,False,14,edge_count_infeasible,False,,,,,,,
