dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_wiki,16,trend_bridge_width,Bridge Width,decrease,-0.25,-0.2510176390773406,relative,61.400000000000006,45.650000000000006,-15.75,-62.74459459459459,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Centralization,increase,0.25,0.9112806101967083,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Centralization,decrease,-0.25,-0.5258932155760738,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Density,increase,0.25,0.25011933174224343,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Density,decrease,-0.25,-0.25011933174224343,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Bridge Trend,increase,0.25,0.902941176470589,absolute,61.400000000000006,37.075,-24.325000000000003,-26.939739413680762,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Bridge Trend,decrease,-0.25,-176.11617647058821,absolute,61.400000000000006,-582.8999999999987,-644.2999999999987,-3.6583805810001686,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Churn,increase,0.25,0.01260835885707534,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Churn,decrease,-0.25,-0.2094488817384419,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Bridge Width,increase,0.5,0.4993215739484396,relative,61.400000000000006,91.80000000000001,30.400000000000006,60.88260869565219,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Bridge Width,decrease,-0.5,-0.4993215739484396,relative,61.400000000000006,31.000000000000004,-30.400000000000002,-60.88260869565218,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Centralization,increase,0.5,0.9112806101967083,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Centralization,decrease,-0.5,-0.6623845845042151,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Density,increase,0.5,0.49976133651551313,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Density,decrease,-0.5,-0.49260143198090695,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Bridge Trend,increase,0.5,0.06176470588235383,absolute,61.400000000000006,25.174999999999997,-36.22500000000001,-586.4999999999917,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Bridge Trend,decrease,-0.5,-171.45735294117648,absolute,61.400000000000006,272.4500000000012,211.05000000000118,1.23091833846524,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Churn,increase,0.5,0.026166692503588294,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_bridge_width,Churn,decrease,-0.5,-0.2703074886653946,relative,61.400000000000006,61.400000000000006,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Width,increase,0.1,0.09769335142469471,relative,1.8044117647058817,1.9867647058823528,0.18235294117647105,1.8665849673202661,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Width,decrease,-0.1,-0.09769335142469471,relative,1.8044117647058817,1.6220588235294127,-0.18235294117646905,-1.8665849673202457,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Centralization,increase,0.1,0.7025291047771982,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Centralization,decrease,-0.1,-0.3412284223203533,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Density,increase,0.1,0.10023866348448687,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Density,decrease,-0.1,-0.10023866348448687,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Trend,increase,0.1,1.482352941176471,absolute,1.8044117647058817,3.286764705882353,1.482352941176471,1.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Trend,decrease,-0.1,-13.542647058823526,absolute,1.8044117647058817,-11.738235294117645,-13.542647058823526,-1.0,achieved,False,42
