dataset,requested_delta,snapshots,compounding_factor,snapshots_clamped_to_one,clamped_fraction,slope_before,slope_after,slope_change,sign_as_requested
tgbl_wiki,0.1,16,4.177248169415656,3,0.1875,1.8044117647058817,3.286764705882353,1.482352941176471,True
tgbl_wiki,-0.1,16,0.20589113209464907,0,0.0,1.8044117647058817,-11.738235294117645,-13.542647058823526,True
tgbl_wiki,0.25,16,28.421709430404007,6,0.375,1.8044117647058817,2.7073529411764707,0.902941176470589,True
tgbl_wiki,-0.25,16,0.013363461010158062,0,0.0,1.8044117647058817,-174.31176470588233,-176.11617647058821,True
tgbl_wiki,0.5,16,437.8938903808594,7,0.4375,1.8044117647058817,1.8661764705882355,0.06176470588235383,True
tgbl_wiki,-0.5,16,3.0517578125e-05,0,0.0,1.8044117647058817,-169.6529411764706,-171.45735294117648,True
