dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
bitcoin_alpha,20,trend_clustering,Bridge Trend,decrease,-0.25,-154.6887218045114,absolute,0.03151718182293016,0.008723769651401233,-0.02279341217152893,-0.00014735018756140613,achieved,False,42
bitcoin_alpha,20,trend_clustering,Churn,increase,0.25,0.0,relative,0.03151718182293016,0.03151718182293016,0.0,0.0,requested,True,42
bitcoin_alpha,20,trend_clustering,Churn,decrease,-0.25,0.0,relative,0.03151718182293016,0.03151718182293016,0.0,0.0,requested,True,42
bitcoin_alpha,20,trend_clustering,Bridge Width,increase,0.5,0.5008347245409016,relative,0.03151718182293016,0.02115646471359766,-0.0103607171093325,-0.02068689849496722,achieved,False,42
bitcoin_alpha,20,trend_clustering,Bridge Width,decrease,-0.5,-0.4958263772954925,relative,0.03151718182293016,0.02310063406797621,-0.00841654775495395,-0.01697478823305527,achieved,False,42
bitcoin_alpha,20,trend_clustering,Centralization,increase,0.5,1.9502786112301758,relative,0.03151718182293016,0.08181805820262245,0.050300876379692286,0.025791636174466396,achieved,False,42
bitcoin_alpha,20,trend_clustering,Centralization,decrease,-0.5,-0.7458208315473639,relative,0.03151718182293016,0.0038949456975772706,-0.02762223612535289,-0.037036021195659935,achieved,False,42
bitcoin_alpha,20,trend_clustering,Density,increase,0.5,0.4989806320081551,relative,0.03151718182293016,0.02488936465446858,-0.006627817168461579,-0.01328271428449603,achieved,False,42
bitcoin_alpha,20,trend_clustering,Density,decrease,-0.5,-0.4954128440366972,relative,0.03151718182293016,0.0028919584314321106,-0.028625223391498048,-0.05778054351246829,achieved,False,42
bitcoin_alpha,20,trend_clustering,Bridge Trend,increase,0.5,0.9909774436090231,absolute,0.03151718182293016,0.02707247592735209,-0.00444470589557807,-0.004485173627556017,achieved,False,42
bitcoin_alpha,20,trend_clustering,Bridge Trend,decrease,-0.5,-253.37443609022563,absolute,0.03151718182293016,0.0,-0.03151718182293016,-0.0001243897462951117,achieved,False,42
bitcoin_alpha,20,trend_clustering,Churn,increase,0.5,0.0,relative,0.03151718182293016,0.03151718182293016,0.0,0.0,requested,True,42
bitcoin_alpha,20,trend_clustering,Churn,decrease,-0.5,0.0,relative,0.03151718182293016,0.03151718182293016,0.0,0.0,requested,True,42
