dataset,requested_delta,snapshots,compounding_factor,snapshots_clamped_to_one,clamped_fraction,slope_before,slope_after,slope_change,sign_as_requested
bitcoin_alpha,0.1,20,6.115909044841464,4,0.2,-0.8834586466165419,0.06917293233082715,0.952631578947369,True
bitcoin_alpha,-0.1,20,0.13508517176729928,0,0.0,-0.8834586466165419,-10.303759398496243,-9.4203007518797,True
bitcoin_alpha,0.25,20,69.38893903907228,5,0.25,-0.8834586466165419,0.13082706766917285,1.0142857142857147,True
bitcoin_alpha,-0.25,20,0.004228282585245324,0,0.0,-0.8834586466165419,-155.57218045112793,-154.6887218045114,True
bitcoin_alpha,0.5,20,2216.8378200531006,5,0.25,-0.8834586466165419,0.10751879699248117,0.9909774436090231,True
bitcoin_alpha,-0.5,20,1.9073486328125e-06,0,0.0,-0.8834586466165419,-254.25789473684216,-253.37443609022563,True
