dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Bridge Width,increase,0.1,relative,42,True,,349,349,True,0,ok,True,0.11538461538461534,0.0,1.0,1.0,8.66666666666667,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,349,349,True,0,ok,True,-0.1,0.0,1.0,1.0,10.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Centralization,increase,0.1,relative,42,True,,349,349,True,0,ok,True,0.4284601402233185,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Centralization,decrease,-0.1,relative,42,True,,349,349,True,0,ok,True,-0.24668917164372886,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Density,increase,0.1,relative,42,True,,349,384,False,0,ok,True,0.10028653295128943,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Density,decrease,-0.1,relative,42,True,,349,314,False,0,ok,True,-0.10028653295128943,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Bridge Trend,increase,0.1,absolute,42,True,,349,349,True,0,ok,True,0.7417582417582431,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Bridge Trend,decrease,-0.1,absolute,42,False,insufficient removable intra-community edges to preserve total edge count,349,357,False,3,edge_count_infeasible,False,,,,,,,
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Churn,increase,0.1,relative,42,True,,349,349,True,0,ok,True,0.0,0.0,0.0,0.0,0.0,requested,True
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Churn,decrease,-0.1,relative,42,True,,349,349,True,0,ok,True,-0.06621470751370724,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Bridge Width,increase,0.25,relative,42,True,,349,349,True,0,ok,True,0.24615384615384617,0.0,1.0,1.0,4.0625,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Bridge Width,decrease,-0.25,relative,42,True,,349,349,True,0,ok,True,-0.23076923076923075,0.0,1.0,1.0,4.333333333333334,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Centralization,increase,0.25,relative,42,True,,349,349,True,0,ok,True,0.6232147494157367,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Centralization,decrease,-0.25,relative,42,True,,349,349,True,0,ok,True,-0.37652557777200724,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Density,increase,0.25,relative,42,True,,349,436,False,0,ok,True,0.24928366762177653,0.0,0.0,0.0,0.0,achieved,False
tgbl_wiki,temporal_evaluation,13,persistence_bridge_width,Density,decrease,-0.25,relative,42,True,,349,265,False,0,ok,True,-0.24068767908309463,0.0,0.0,0.0,0.0,achieved,False
