dataset,analysis_mode,transformation,requested_delta,declares_edge_count_preservation,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_checked,snapshots_violating,strict_mode_raises,strict_mode_reason,strict_agrees_with_measurement,transformation_status
email_eu_core,descriptive,Bridge Width,0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Width,-0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Width,0.25,True,False,insufficient removable intra-community edges to preserve total edge count,2611,2615,False,16,1,True,insufficient removable intra-community edges to preserve total edge count,True,edge_count_infeasible
email_eu_core,descriptive,Bridge Width,-0.25,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Width,0.5,True,False,insufficient removable intra-community edges to preserve total edge count,2611,2626,False,16,2,True,insufficient removable intra-community edges to preserve total edge count,True,edge_count_infeasible
email_eu_core,descriptive,Bridge Width,-0.5,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Centralization,0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Centralization,-0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Centralization,0.25,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Centralization,-0.25,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Centralization,0.5,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Centralization,-0.5,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Density,0.1,False,True,,2611,2872,False,16,0,False,,True,ok
email_eu_core,descriptive,Density,-0.1,False,True,,2611,2352,False,16,0,False,,True,ok
email_eu_core,descriptive,Density,0.25,False,True,,2611,3265,False,16,0,False,,True,ok
email_eu_core,descriptive,Density,-0.25,False,True,,2611,1968,False,16,0,False,,True,ok
email_eu_core,descriptive,Density,0.5,False,True,,2611,3915,False,16,0,False,,True,ok
email_eu_core,descriptive,Density,-0.5,False,True,,2611,1626,False,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Trend,0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Trend,-0.1,True,False,insufficient intra-community edges to preserve total edge count,2611,3541,False,16,9,True,insufficient intra-community edges to preserve total edge count,True,edge_count_infeasible
email_eu_core,descriptive,Bridge Trend,0.25,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Trend,-0.25,True,False,insufficient intra-community edges to preserve total edge count,2611,21015,False,16,13,True,insufficient intra-community edges to preserve total edge count,True,edge_count_infeasible
email_eu_core,descriptive,Bridge Trend,0.5,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Bridge Trend,-0.5,True,False,insufficient cross-community non-edges to widen the bridge,2611,91667,False,16,15,True,insufficient cross-community non-edges to widen the bridge,True,edge_count_infeasible
email_eu_core,descriptive,Churn,0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Churn,-0.1,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Churn,0.25,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Churn,-0.25,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Churn,0.5,True,True,,2611,2611,True,16,0,False,,True,ok
email_eu_core,descriptive,Churn,-0.5,True,True,,2611,2611,True,16,0,False,,True,ok
