dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Width,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,0.1005251312828207,28.0,31.0,3.0,29.843283582089555,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.1005251312828207,28.0,25.0,-3.0,-29.843283582089555,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Centralization,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,1.5172663118926422,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Centralization,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.4127429430819066,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Density,increase,0.1,relative,42,True,,2611,2872,False,0,ok,True,0.09996170049789353,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Density,decrease,-0.1,relative,42,True,,2611,2352,False,0,ok,True,-0.09919571045576407,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Trend,increase,0.1,absolute,42,True,,2611,2611,True,0,ok,True,4.8205882352941165,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Trend,decrease,-0.1,absolute,42,False,insufficient intra-community edges to preserve total edge count,2611,3541,False,9,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,persistence_bridge_width,Churn,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,0.009182851460503915,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Churn,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.0691210400150459,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Width,increase,0.25,relative,42,False,insufficient removable intra-community edges to preserve total edge count,2611,2615,False,1,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Width,decrease,-0.25,relative,42,True,,2611,2611,True,0,ok,True,-0.24981245311327832,28.0,21.0,-7.0,-28.02102102102102,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Centralization,increase,0.25,relative,42,True,,2611,2611,True,0,ok,True,3.8018857010643208,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Centralization,decrease,-0.25,relative,42,True,,2611,2611,True,0,ok,True,-0.5987679315131884,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Density,increase,0.25,relative,42,True,,2611,3265,False,0,ok,True,0.2504787437763309,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Density,decrease,-0.25,relative,42,True,,2611,1968,False,0,ok,True,-0.2462657985446189,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Trend,increase,0.25,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",2611,2611,True,0,saturated,False,5.745588235294116,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient intra-community edges to preserve total edge count,2611,21015,False,13,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,persistence_bridge_width,Churn,increase,0.25,relative,42,True,,2611,2611,True,0,ok,True,0.025992952480084354,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Churn,decrease,-0.25,relative,42,True,,2611,2611,True,0,ok,True,-0.0863954403765247,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Width,increase,0.5,relative,42,False,insufficient removable intra-community edges to preserve total edge count,2611,2626,False,2,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Width,decrease,-0.5,relative,42,True,,2611,2611,True,0,ok,True,-0.5003750937734434,28.0,14.0,-14.0,-27.979010494752625,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Centralization,increase,0.5,relative,42,True,,2611,2611,True,0,ok,True,4.952915316982878,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Centralization,decrease,-0.5,relative,42,True,,2611,2611,True,0,ok,True,-0.773166358167515,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Density,increase,0.5,relative,42,True,,2611,3915,False,0,ok,True,0.4994255074684029,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Density,decrease,-0.5,relative,42,True,,2611,1626,False,0,ok,True,-0.3772500957487553,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Trend,increase,0.5,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",2611,2611,True,0,saturated,False,5.1161764705882335,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,2611,91667,False,15,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,persistence_bridge_width,Churn,increase,0.5,relative,42,True,,2611,2611,True,0,ok,True,0.04884865523414949,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,persistence_bridge_width,Churn,decrease,-0.5,relative,42,True,,2611,2611,True,0,ok,True,-0.09175704863995607,28.0,28.0,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Width,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,0.1005251312828207,61.02500000000005,67.40000000000003,6.374999999999986,63.41697761194016,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.1005251312828207,61.02500000000005,54.65000000000006,-6.374999999999986,-63.41697761194016,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Centralization,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,1.5172663118926422,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Centralization,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.4127429430819066,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Density,increase,0.1,relative,42,True,,2611,2872,False,0,ok,True,0.09996170049789353,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Density,decrease,-0.1,relative,42,True,,2611,2352,False,0,ok,True,-0.09919571045576407,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Trend,increase,0.1,absolute,42,True,,2611,2611,True,0,ok,True,4.8205882352941165,61.02500000000005,62.625000000000014,1.599999999999966,0.3319097010372108,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Trend,decrease,-0.1,absolute,42,False,insufficient intra-community edges to preserve total edge count,2611,3541,False,9,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,trend_bridge_width,Churn,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,0.009182851460503915,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Churn,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.0691210400150459,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Width,increase,0.25,relative,42,False,insufficient removable intra-community edges to preserve total edge count,2611,2615,False,1,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,trend_bridge_width,Bridge Width,decrease,-0.25,relative,42,True,,2611,2611,True,0,ok,True,-0.24981245311327832,61.02500000000005,45.82500000000004,-15.20000000000001,-60.84564564564568,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Centralization,increase,0.25,relative,42,True,,2611,2611,True,0,ok,True,3.8018857010643208,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Centralization,decrease,-0.25,relative,42,True,,2611,2611,True,0,ok,True,-0.5987679315131884,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Density,increase,0.25,relative,42,True,,2611,3265,False,0,ok,True,0.2504787437763309,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Density,decrease,-0.25,relative,42,True,,2611,1968,False,0,ok,True,-0.2462657985446189,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Trend,increase,0.25,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",2611,2611,True,0,saturated,False,5.745588235294116,61.02500000000005,50.675,-10.350000000000051,-1.8013821346301604,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient intra-community edges to preserve total edge count,2611,21015,False,13,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,trend_bridge_width,Churn,increase,0.25,relative,42,True,,2611,2611,True,0,ok,True,0.025992952480084354,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Churn,decrease,-0.25,relative,42,True,,2611,2611,True,0,ok,True,-0.0863954403765247,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Width,increase,0.5,relative,42,False,insufficient removable intra-community edges to preserve total edge count,2611,2626,False,2,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,trend_bridge_width,Bridge Width,decrease,-0.5,relative,42,True,,2611,2611,True,0,ok,True,-0.5003750937734434,61.02500000000005,30.57500000000003,-30.450000000000017,-60.85434782608699,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Centralization,increase,0.5,relative,42,True,,2611,2611,True,0,ok,True,4.952915316982878,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Centralization,decrease,-0.5,relative,42,True,,2611,2611,True,0,ok,True,-0.773166358167515,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Density,increase,0.5,relative,42,True,,2611,3915,False,0,ok,True,0.4994255074684029,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Density,decrease,-0.5,relative,42,True,,2611,1626,False,0,ok,True,-0.3772500957487553,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Trend,increase,0.5,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",2611,2611,True,0,saturated,False,5.1161764705882335,61.02500000000005,36.574999999999996,-24.450000000000053,-4.7789594711124,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,2611,91667,False,15,edge_count_infeasible,False,,,,,,,
email_eu_core,descriptive,16,trend_bridge_width,Churn,increase,0.5,relative,42,True,,2611,2611,True,0,ok,True,0.04884865523414949,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,trend_bridge_width,Churn,decrease,-0.5,relative,42,True,,2611,2611,True,0,ok,True,-0.09175704863995607,61.02500000000005,61.02500000000005,0.0,0.0,achieved,False
email_eu_core,descriptive,16,slope_bridge_width,Bridge Width,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,0.1005251312828207,-2.62205882352941,-2.8573529411764675,-0.23529411764705754,-2.3406496927128932,achieved,False
email_eu_core,descriptive,16,slope_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.1005251312828207,-2.62205882352941,-2.3867647058823485,0.23529411764706154,2.340649692712933,achieved,False
email_eu_core,descriptive,16,slope_bridge_width,Centralization,increase,0.1,relative,42,True,,2611,2611,True,0,ok,True,1.5172663118926422,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False
email_eu_core,descriptive,16,slope_bridge_width,Centralization,decrease,-0.1,relative,42,True,,2611,2611,True,0,ok,True,-0.4127429430819066,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False
