dataset,requested_delta,snapshots,compounding_factor,snapshots_clamped_to_one,clamped_fraction,slope_before,slope_after,slope_change,sign_as_requested
bitcoin_otc,0.1,21,6.727499949325611,5,0.23809523809523808,-0.10649350649350639,0.34025974025974054,0.4467532467532469,True
bitcoin_otc,-0.1,21,0.12157665459056935,0,0.0,-0.10649350649350639,-9.797402597402593,-9.690909090909086,True
bitcoin_otc,0.25,21,86.73617379884035,5,0.23809523809523808,-0.10649350649350639,0.3753246753246755,0.4818181818181819,True
bitcoin_otc,-0.25,21,0.0031712119389339932,0,0.0,-0.10649350649350639,-172.7155844155845,-172.60909090909098,True
bitcoin_otc,0.5,21,3325.256730079651,6,0.2857142857142857,-0.10649350649350639,0.2974025974025975,0.40389610389610386,True
bitcoin_otc,-0.5,21,9.5367431640625e-07,0,0.0,-0.10649350649350639,-234.6155844155844,-234.5090909090909,True
