dataset,analysis_mode,transformation,requested_delta,declares_edge_count_preservation,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_checked,snapshots_violating,strict_mode_raises,strict_mode_reason,strict_agrees_with_measurement,transformation_status
tgbl_uci,descriptive,Bridge Width,0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Width,-0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Width,0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Width,-0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Width,0.5,True,False,insufficient removable intra-community edges to preserve total edge count,2327,2331,False,20,2,True,insufficient removable intra-community edges to preserve total edge count,True,edge_count_infeasible
tgbl_uci,descriptive,Bridge Width,-0.5,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Centralization,0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Centralization,-0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Centralization,0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Centralization,-0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Centralization,0.5,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Centralization,-0.5,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Density,0.1,False,True,,2327,2560,False,20,0,False,,True,ok
tgbl_uci,descriptive,Density,-0.1,False,True,,2327,2094,False,20,0,False,,True,ok
tgbl_uci,descriptive,Density,0.25,False,True,,2327,2909,False,20,0,False,,True,ok
tgbl_uci,descriptive,Density,-0.25,False,True,,2327,1752,False,20,0,False,,True,ok
tgbl_uci,descriptive,Density,0.5,False,True,,2327,3490,False,20,0,False,,True,ok
tgbl_uci,descriptive,Density,-0.5,False,True,,2327,1225,False,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Trend,0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Trend,-0.1,True,False,insufficient intra-community edges to preserve total edge count,2327,2494,False,20,4,True,insufficient intra-community edges to preserve total edge count,True,edge_count_infeasible
tgbl_uci,descriptive,Bridge Trend,0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Trend,-0.25,True,False,insufficient intra-community edges to preserve total edge count,2327,10756,False,20,16,True,insufficient intra-community edges to preserve total edge count,True,edge_count_infeasible
tgbl_uci,descriptive,Bridge Trend,0.5,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Bridge Trend,-0.5,True,False,insufficient cross-community non-edges to widen the bridge,2327,39156,False,20,18,True,insufficient cross-community non-edges to widen the bridge,True,edge_count_infeasible
tgbl_uci,descriptive,Churn,0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Churn,-0.1,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Churn,0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Churn,-0.25,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Churn,0.5,True,True,,2327,2327,True,20,0,False,,True,ok
tgbl_uci,descriptive,Churn,-0.5,True,True,,2327,2327,True,20,0,False,,True,ok
